athlete,athleteLabel,sportLabel,birthDate,birthPlaceLabel,educationLabel,nationalTeamLabel,coachLabel
http://www.wikidata.org/entity/Q1050181,Cătălin Pirtu,биатлон,1992-02-19T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1157134,Dafinka Koeva,биатлон,1990-01-19T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1157163,Dag Erik Kokkin,биатлон,1987-06-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q19364169,Damon Morton,биатлон,1996-06-18T00:00:00Z,Мельбурн,,,
http://www.wikidata.org/entity/Q15804466,Dan Fuller,биатлон,1988-03-13T00:00:00Z,Дивайзес,,,
http://www.wikidata.org/entity/Q81905878,Daniel Oberegger,биатлон,2002-06-30T00:00:00Z,Сан-Кандидо,,,
http://www.wikidata.org/entity/Q1162325,Daniel Robb,биатлон,1988-12-21T00:00:00Z,Эдмонтон,,,
http://www.wikidata.org/entity/Q1162482,Daniel Salvenmoser,биатлон,1988-08-02T00:00:00Z,Кицбюэль,,,
http://www.wikidata.org/entity/Q1162883,Daniel Taschler,биатлон,1987-05-24T00:00:00Z,Брессаноне,,,
http://www.wikidata.org/entity/Q1163416,Daniela Hörburger,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q19560914,Daniela Kadeva,биатлон,1994-01-01T00:00:00Z,Банско,,,
http://www.wikidata.org/entity/Q78186328,Daniele Cappellari,биатлон,1997-03-27T00:00:00Z,Тольмедзо,,,
http://www.wikidata.org/entity/Q78186328,Daniele Cappellari,биатлон,1997-05-27T00:00:00Z,Тольмедзо,,,
http://www.wikidata.org/entity/Q121097632,Daniele Fauner,биатлон,1999-02-08T00:00:00Z,Беллуно,,Centro Sportivo Carabinieri,Eleonora Fauner
http://www.wikidata.org/entity/Q121097632,Daniele Fauner,биатлон,1999-02-08T00:00:00Z,Беллуно,,Centro Sportivo Carabinieri,Aldo Fauner
http://www.wikidata.org/entity/Q3702052,Daniele Piller Roner,биатлон,1990-09-07T00:00:00Z,Саппада,,,
http://www.wikidata.org/entity/Q1163844,Danielle Bean,биатлон,2000-01-01T00:00:00Z,Barnard,,,
http://www.wikidata.org/entity/Q130302750,Danil Beletskiy,биатлон,1997-01-09T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81902283,Danil Chervenko,биатлон,2002-10-06T00:00:00Z,,,,
http://www.wikidata.org/entity/Q110584908,Danila Britik,биатлон,1995-04-05T00:00:00Z,Челябинск,,,
http://www.wikidata.org/entity/Q112999692,Darcie Morton,биатлон,1999-12-24T00:00:00Z,Мельбурн,,,
http://www.wikidata.org/entity/Q125379382,Daria Gembicka,биатлон,2001-09-07T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81907089,Daria Skriabina,биатлон,2003-12-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81902608,Darius Dinda,биатлон,2002-03-13T00:00:00Z,,,,
http://www.wikidata.org/entity/Q95957891,Darko Krsteski,биатлон,2002-07-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q131785153,Daryna Chalyk,биатлон,2001-08-19T00:00:00Z,,,,
http://www.wikidata.org/entity/Q19302353,Daumants Lusa,биатлон,1992-09-24T00:00:00Z,Цесис,,,
http://www.wikidata.org/entity/Q1173088,Dave Anana,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1173191,Dave Endleman,биатлон,1987-01-01T00:00:00Z,Грейтер-Садбери,,,
http://www.wikidata.org/entity/Q132315109,David Eliáš,биатлон,2005-10-19T00:00:00Z,Пршибрам,,,
http://www.wikidata.org/entity/Q1174613,David Grégoire,биатлон,1990-09-09T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81906063,David Patterson,биатлон,2003-02-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q15078077,David Poffenroth,биатлон,1990-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q14251406,David Tolar,биатлон,1995-01-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1176919,David Tuss,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q23011304,David Zobel,биатлон,1996-06-11T00:00:00Z,Штарнберг,,,
http://www.wikidata.org/entity/Q81907084,Davor Skipina,биатлон,2002-10-21T00:00:00Z,,,,
http://www.wikidata.org/entity/Q24431376,Dawid Malina,биатлон,1991-11-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q59821705,Deedra Irwin,биатлон,1992-05-27T00:00:00Z,,Мичиганский технологический университет,,
http://www.wikidata.org/entity/Q59821705,Deedra Irwin,биатлон,1992-05-27T00:00:00Z,,Pulaski High School,,
http://www.wikidata.org/entity/Q19362982,Dejan Mumović,биатлон,1993-10-05T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1183498,Dejan Stojanoski,биатлон,1990-08-30T00:00:00Z,,,,
http://www.wikidata.org/entity/Q19362961,Dejana Košarac,биатлон,1994-07-25T00:00:00Z,Сараево,,,
http://www.wikidata.org/entity/Q81903529,Demi Heinsoo,биатлон,2003-11-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81903818,Denis Irodov,биатлон,2002-07-09T00:00:00Z,,,,
http://www.wikidata.org/entity/Q29566793,Denis Șerban,биатлон,1991-08-05T00:00:00Z,Синая,,,
http://www.wikidata.org/entity/Q1187756,Denise Feiersinger,биатлон,1990-11-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81906414,Deyan Razlozhki,биатлон,2002-06-10T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1208860,Diana Mihalache,биатлон,1990-04-06T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1208854,Diana Salman,биатлон,1993-10-30T00:00:00Z,Брашов,,,
http://www.wikidata.org/entity/Q105426627,Didier Bionaz,биатлон,2000-02-22T00:00:00Z,Аоста,,,
http://www.wikidata.org/entity/Q1220364,Diego Antonio Novoa,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1220372,Diego Azócar,биатлон,1988-10-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1030053,Dilafruz Imomhusanova,биатлон,1986-03-11T00:00:00Z,,,,
http://www.wikidata.org/entity/Q14251571,Dimitar Partalov,биатлон,1990-08-21T00:00:00Z,Благоевград,,,
http://www.wikidata.org/entity/Q1225930,Dimitria Ciobanu,биатлон,1993-10-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1225973,Dimitrios Kappas,биатлон,1989-01-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q28854665,Dimitris Kyriazis,биатлон,1994-07-23T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81902610,Ding Yuhuan,биатлон,2003-10-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q124365260,Dmitri Shamayev,биатлон,1995-06-30T00:00:00Z,,,,
http://www.wikidata.org/entity/Q137862497,Dmytro Ihnatiev,биатлон,1994-11-10T00:00:00Z,Николаевка,,,
http://www.wikidata.org/entity/Q55107874,Dmytro Suiarko,биатлон,1996-10-22T00:00:00Z,Вертиевка,,,
http://www.wikidata.org/entity/Q81903918,Domas Jankauskas,биатлон,2003-11-05T00:00:00Z,,,,
http://www.wikidata.org/entity/Q23565428,Dominic Reiter,биатлон,1995-04-10T00:00:00Z,Траунштайн,,,
http://www.wikidata.org/entity/Q105396664,Dominic Schmuck,биатлон,1996-05-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q116302422,Dominic Unterweger,биатлон,1999-05-09T00:00:00Z,Санкт-Йоганн,,,
http://www.wikidata.org/entity/Q29513995,Dominika Bielecka,биатлон,1994-01-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1241267,Dong Jung-lim,биатлон,1986-03-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q535750,Dong Xue,биатлон,1986-08-17T00:00:00Z,Гирин,,,
http://www.wikidata.org/entity/Q1243712,Doralina Runceanu,биатлон,1989-02-07T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81902752,Dorian Endler,биатлон,2003-10-12T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81901296,Doris Baricavac,биатлон,2003-08-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q5244286,Dorottya Búzás,биатлон,1995-03-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1252020,Douglas Bernard,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81907677,Drejc Trojer,биатлон,2002-04-08T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1258705,Drew Gelinas,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1268803,Dyllan Harmer,биатлон,1992-09-07T00:00:00Z,Намбор,,,
http://www.wikidata.org/entity/Q18600751,Dzianis Piatrou,биатлон,1995-12-21T00:00:00Z,,,,
http://www.wikidata.org/entity/Q18600739,Dzmitry Budzilovich,биатлон,1991-01-15T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1269503,Dzmitry Labetsik,биатлон,1991-07-13T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1162066,Dániel Pelyhe,биатлон,1985-05-15T00:00:00Z,,,,
http://www.wikidata.org/entity/Q28853173,Dávid Panyik,биатлон,1995-05-17T00:00:00Z,,,,
http://www.wikidata.org/entity/Q18600745,Dženis Avdić,биатлон,1995-08-30T00:00:00Z,Сьеница,,,
http://www.wikidata.org/entity/Q117022688,Edgars Mise,биатлон,1998-12-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1284652,Edin Hodžić,биатлон,1986-02-04T00:00:00Z,Сьеница,,,
http://www.wikidata.org/entity/Q1285490,Edmea Ollier,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1296628,Efstathios Kiourkenidis,биатлон,1990-12-03T00:00:00Z,Драма,,,
http://www.wikidata.org/entity/Q1321534,Eivydas Musteikis,биатлон,1987-09-11T00:00:00Z,Аникщяй,,,
http://www.wikidata.org/entity/Q1250125,Ekaterina Yaschina,биатлон,1987-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1327865,Elena Georgieva,биатлон,1991-07-27T00:00:00Z,,,,
http://www.wikidata.org/entity/Q118841344,Eleonora Fauner,биатлон,1997-09-24T00:00:00Z,,,,Сильвио Фаунер
http://www.wikidata.org/entity/Q118841344,Eleonora Fauner,биатлон,1997-09-24T00:00:00Z,,,,Daniele Fauner
http://www.wikidata.org/entity/Q116821292,Elia Zeni,биатлон,2001-06-05T00:00:00Z,Тезеро,,,
http://www.wikidata.org/entity/Q81901167,Elias Asal,биатлон,2002-08-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q137847814,Elias Seidl,биатлон,2004-08-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1329316,Elif Aşkın,биатлон,1988-04-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1329405,Elijah MacCulloch,биатлон,1989-05-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1329537,Eline Fannemel,биатлон,1986-11-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q106107327,Eline Grue,биатлон,1996-03-13T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1146303,Elisabeth Juudas,биатлон,1988-07-08T00:00:00Z,Таллин,,,
http://www.wikidata.org/entity/Q2691944,Elisabeth Mayer,биатлон,1988-10-14T00:00:00Z,Санкт-Йоганн,,,
http://www.wikidata.org/entity/Q1331336,Elizabeth Winfield,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q116392395,Elizaveta Beletskaya,биатлон,1996-02-19T00:00:00Z,,,,
http://www.wikidata.org/entity/Q111094702,Eliška Václavíková,биатлон,1999-02-10T00:00:00Z,Поличка,,,
http://www.wikidata.org/entity/Q1331374,Eliška Švikruhová,биатлон,1986-10-06T00:00:00Z,,,,
http://www.wikidata.org/entity/Q131344664,Elsa Tänglander,биатлон,2007-09-21T00:00:00Z,Эстерсунд,,,
http://www.wikidata.org/entity/Q132313870,Elza Bleidele,биатлон,2005-01-24T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1335325,Emelie Larsson,биатлон,1987-06-05T00:00:00Z,Турсбю,,,
http://www.wikidata.org/entity/Q81907299,Emil Hage Streitlien,биатлон,2002-11-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q18579517,Emil Nyeng,биатлон,1991-04-30T00:00:00Z,Тромсё,,,
http://www.wikidata.org/entity/Q115898752,Emil Nykvist,биатлон,1997-03-25T00:00:00Z,,,,
http://www.wikidata.org/entity/Q87407826,Emily Dickson,биатлон,1997-05-23T00:00:00Z,Burns Lake,,,
http://www.wikidata.org/entity/Q28584383,Emily Dreissigacker,биатлон,1988-11-29T00:00:00Z,Вермонт,Дартмутский колледж,,Шарлотта Джир
http://www.wikidata.org/entity/Q28584383,Emily Dreissigacker,биатлон,1988-11-29T00:00:00Z,Вермонт,Peoples Academy,,Шарлотта Джир
http://www.wikidata.org/entity/Q28584383,Emily Dreissigacker,биатлон,1988-11-29T00:00:00Z,Вермонт,Дартмутский колледж,,Pete Dreissigacker
http://www.wikidata.org/entity/Q28584383,Emily Dreissigacker,биатлон,1988-11-29T00:00:00Z,Вермонт,Peoples Academy,,Pete Dreissigacker
http://www.wikidata.org/entity/Q125531130,Emily Schumann,биатлон,2002-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1338059,Emma Lodge,биатлон,1992-04-26T00:00:00Z,Форт-Мак-Мюррей,,,
http://www.wikidata.org/entity/Q6515449,Emma Lunder,биатлон,1991-09-02T00:00:00Z,Ванкувер,,,
http://www.wikidata.org/entity/Q15963984,Emmi Floor,биатлон,1993-01-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81902758,Enkhsaikhan Enkhbat,биатлон,2002-06-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1347668,Eppu Väänänen,биатлон,1988-02-15T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1351629,Eric Seyse,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1353898,Erik Forsgren,биатлон,1987-02-16T00:00:00Z,Эстерсунд,,,
http://www.wikidata.org/entity/Q1354000,Erik Lahl,биатлон,1987-04-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1354019,Erik Luk,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q28962623,Erika Jänkä,биатлон,1995-11-23T00:00:00Z,Перхо,,,
http://www.wikidata.org/entity/Q18585186,Erin Yungblut,биатлон,1993-06-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q62050488,Espen Uldal,биатлон,1997-01-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81901044,Ethan Algra,биатлон,2002-06-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q14104686,Ethan Dreissigacker,биатлон,1991-02-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81901988,Etienne Bordes,биатлон,2002-10-10T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1379583,Eva Šebová,биатлон,1988-03-09T00:00:00Z,,,,
http://www.wikidata.org/entity/Q15078079,Evan Girard,биатлон,1993-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q124545299,Eve Bouvard,биатлон,1999-08-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1390203,Fabian Bekelaer,биатлон,1990-06-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81903563,Fabian Hermansson,биатлон,2002-09-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q19300780,Fabian Hörl,биатлон,1992-07-26T00:00:00Z,,,,
http://www.wikidata.org/entity/Q133323071,Fabian Suchodolski,биатлон,2004-08-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q19414846,Fabian Zberg,биатлон,1994-05-02T00:00:00Z,Альтдорф,,,
http://www.wikidata.org/entity/Q1390431,Fabienne Hartweger,биатлон,1992-09-29T00:00:00Z,Шладминг,,,
http://www.wikidata.org/entity/Q1390882,Fabrizio Salvadori,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q78609352,Fangming Cheng,биатлон,1994-03-28T00:00:00Z,Шанчжи,,,
http://www.wikidata.org/entity/Q81901870,Fany Bertrand,биатлон,2002-01-02T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1400472,Federico Ezequiel Moyano,биатлон,1988-10-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q47539020,Felicia Lindqvist,биатлон,1995-04-23T00:00:00Z,Вестерос,,,
http://www.wikidata.org/entity/Q1403175,Felipe Arias,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81907776,Felix Ullmann,биатлон,2003-08-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81904545,Femke Kramer,биатлон,2003-09-27T00:00:00Z,Апелдорн,,,
http://www.wikidata.org/entity/Q18582975,Filip Kontak,биатлон,1990-03-02T00:00:00Z,Загреб,,,
http://www.wikidata.org/entity/Q28958076,Filip Petrović,биатлон,1995-04-26T00:00:00Z,Риека,,,
http://www.wikidata.org/entity/Q81901841,Finn Berg,биатлон,2002-01-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q18603629,Florian Rivot,биатлон,1993-07-18T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81907198,Florian Stasswender,биатлон,2002-04-23T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1430148,Florina Ioana Cîrstea,биатлон,1992-12-19T00:00:00Z,,,,
http://www.wikidata.org/entity/Q18891327,Flurina Volken,биатлон,1993-09-07T00:00:00Z,,,,
http://www.wikidata.org/entity/Q12017113,František Janečko,биатлон,1987-06-22T00:00:00Z,Братислава,,,
http://www.wikidata.org/entity/Q81906776,Franz Schaser,биатлон,2002-10-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1449544,Franz Wudy,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1451099,François Leboeuf,биатлон,1985-04-19T00:00:00Z,,,,
http://www.wikidata.org/entity/Q28736716,Fredrik Gjesbakk,биатлон,1992-09-15T00:00:00Z,Му-и-Рана,,,
http://www.wikidata.org/entity/Q122510270,Frida Dokken,биатлон,2001-06-04T00:00:00Z,,,,
http://www.wikidata.org/entity/Q15810512,Frida Strand Kristoffersen,биатлон,1993-06-15T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1489676,Gabriel Stegmayr,биатлон,1988-05-13T00:00:00Z,,,,
http://www.wikidata.org/entity/Q85861297,Gabriel Stegmayr,биатлон,1988-05-13T00:00:00Z,Вансбро,,,
http://www.wikidata.org/entity/Q81905253,Gabriela Masaříková,биатлон,2002-10-08T00:00:00Z,Яблонец-над-Нисоу,,,
http://www.wikidata.org/entity/Q1492107,Galina Goluschko,биатлон,1988-02-26T00:00:00Z,,,,
http://www.wikidata.org/entity/Q15811350,Gaspard Cuenot,биатлон,1991-09-30T00:00:00Z,Невшатель,,,
http://www.wikidata.org/entity/Q131927695,Gaëtan Paturel,биатлон,2003-09-28T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1501291,Genaro Sepúlveda Villagrán,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q19414875,George Buta,биатлон,1993-05-04T00:00:00Z,Брашов,,,
http://www.wikidata.org/entity/Q110892241,George Colțea,биатлон,2000-05-17T00:00:00Z,Зэрнешти,,,
http://www.wikidata.org/entity/Q116462399,Gilonne Guigonnat,биатлон,1998-11-26T00:00:00Z,Амбийи,Гренобльский университет,,
http://www.wikidata.org/entity/Q2700614,Giorgi Avakyan,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2700615,Giorgi Gogoladse,биатлон,1990-03-13T00:00:00Z,Боржоми,,,
http://www.wikidata.org/entity/Q6457452,Giulia Collavo,биатлон,1991-12-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q19362972,Goran Košarac,биатлон,1995-06-22T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81903197,Gou Zhendong,биатлон,2002-12-12T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1541027,Grace Boutot,биатлон,1990-12-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1110755,Grit Otto,биатлон,1990-07-01T00:00:00Z,ГДР,,,
http://www.wikidata.org/entity/Q81906377,Gro Njølstad Randby,биатлон,2002-04-17T00:00:00Z,Tønsberg,,,
http://www.wikidata.org/entity/Q1551194,Grzegorz Bril,биатлон,1986-01-03T00:00:00Z,Ясло,,,
http://www.wikidata.org/entity/Q1551198,Grzegorz Jakubowicz,биатлон,1990-01-12T00:00:00Z,,,,
http://www.wikidata.org/entity/Q19264817,Guillaume Bertrand,биатлон,1992-07-15T00:00:00Z,,,,
http://www.wikidata.org/entity/Q81907239,Gunn Kristi Stensaker Tvinnereim,биатлон,2002-04-15T00:00:00Z,,,,
http://www.wikidata.org/entity/Q132597567,Guro Femsteinevik,биатлон,2004-08-19T00:00:00Z,Хатлестранн,,Hålandsdal IL,
